Year	ID_mesh	ID_tipologia	Categoria	Nome	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture	0	3	4	6	11	12	15	24	30	33	41
2013	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	17.7921	0.9063	0.009	0	0	0	0.0288	0	NA	17.7921	NA	0.8775	NA	NA	0.0288	NA	NA	0.009	NA
2014	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	17.7966	0.9009	0.0099	0	0	0	0.0234	0	NA	17.7966	NA	0.8775	NA	NA	0.0234	NA	NA	0.0099	NA
2015	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00900000000000034	0	0	0	0	17.8056	0.8919	0.0099	0	0	0	0.0144	0	NA	17.8056	NA	0.8775	NA	NA	0.0144	NA	NA	0.0099	NA
2016	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00900000000000034	0	0	0	0.0072	0	17.7966	0.9009	0.0099	0	0	0	0.0216	0	NA	17.7966	NA	0.8775	0.0018	NA	0.0216	NA	NA	0.0099	NA
2017	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999726	0	0	0	0.000899999999999998	0	17.7939	0.9045	0.009	0	0	0	0.0225	0	NA	17.7939	NA	0.8775	0.0045	NA	0.0225	NA	NA	0.009	NA
2018	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000900000000001455	0	0	0	0.000900000000000001	0	17.793	0.9054	0.009	0	0	0	0.0234	0	NA	17.793	NA	0.8775	0.0045	NA	0.0234	NA	NA	0.009	NA
2019	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0.0045	0	17.793	0.9054	0.009	0	0	0	0.0279	0	NA	17.793	NA	0.8775	NA	NA	0.0279	NA	NA	0.009	NA
2020	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	17.793	0.9054	0.009	0	0	0	0.0279	0	NA	17.793	NA	0.8775	NA	NA	0.0279	NA	NA	0.009	NA
2021	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00179999999999936	0	0	0	0	17.7948	0.9036	0.009	0	0	0	0.0261	0	NA	17.7948	NA	0.8775	NA	NA	0.0261	NA	NA	0.009	NA
2022	43	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0	0	0.0027	0	17.793	0.9144	0	0	0	0	0.0288	0	NA	17.793	NA	0.8856	NA	NA	0.0288	NA	NA	NA	NA
2013	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	1.0242	0.0207	0	0	0	0	0	0	NA	1.0242	NA	0.0207	NA	NA	NA	NA	NA	NA	NA
2014	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	1.0242	0.0207	0	0	0	0	0	0	NA	1.0242	NA	0.0207	NA	NA	NA	NA	NA	NA	NA
2015	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0495	0	0	0	0.0495	0	0.9747	0.0702	0	0	0	0	0.0495	0	NA	0.9747	NA	0.0207	NA	NA	0.0495	NA	NA	NA	NA
2016	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00900000000000001	0	0	0	0.009	0	0.9657	0.0792	0	0	0	0	0.0585	0	NA	0.9657	NA	0.0207	NA	NA	0.0585	NA	NA	NA	NA
2017	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000900000000000012	0	0	0	0.000900000000000005	0	0.9648	0.0801	0	0	0	0	0.0594	0	NA	0.9648	NA	0.0207	NA	NA	0.0594	NA	NA	NA	NA
2018	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00180000000000002	0	0	0	0	0.9666	0.0783	0	0	0	0	0.0576	0	NA	0.9666	NA	0.0207	NA	NA	0.0576	NA	NA	NA	NA
2019	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00719999999999998	0	0	0	0	0.9738	0.0711	0	0	0	0	0.0504	0	NA	0.9738	NA	0.0207	NA	NA	0.0504	NA	NA	NA	NA
2020	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00180000000000002	0	0	0	0.0018	0	0.972	0.0729	0	0	0	0	0.0522	0	NA	0.972	NA	0.0207	NA	NA	0.0522	NA	NA	NA	NA
2021	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00270000000000004	0	0	0	0	0.9747	0.0702	0	0	0	0	0.0495	0	NA	0.9747	NA	0.0207	NA	NA	0.0495	NA	NA	NA	NA
2022	44	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00719999999999998	0	0	0	0.00720000000000001	0	0.9675	0.0774	0	0	0	0	0.0567	0	NA	0.9675	NA	0.0207	NA	NA	0.0567	NA	NA	NA	NA
2013	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	4.671	1.7478	0.0315	0	1.0008	0	0.5958	0	NA	4.671	NA	0.0099	0.0144	0.1269	0.5958	1.0008	NA	0.0315	NA
2014	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.3285	0	0.3132	0	0.0125999999999999	0	4.3425	2.0727	0.0351	0	1.314	0	0.6084	0	NA	4.3425	NA	0.0099	0.0099	0.1305	0.6084	1.314	NA	0.0351	NA
2015	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0513000000000003	0	0.0854999999999999	0	0	0	4.2912	2.1348	0.0243	0	1.3995	0	0.5859	0	NA	4.2912	NA	0.0108	0.027	0.1116	0.5859	1.3995	NA	0.0243	NA
2016	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00900000000000034	0.0243	0	0	0	4.3002	2.1231	0.027	0	1.4238	0	0.5544	0	NA	4.3002	NA	0.0063	0.0162	0.1224	0.5544	1.4238	NA	0.027	NA
2017	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0179999999999998	0.0089999999999999	0	0	0	4.3182	2.1186	0.0135	0	1.4328	0	0.5409	0	NA	4.3182	NA	0.0054	0.0072	0.1323	0.5409	1.4328	NA	0.0135	NA
2018	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0297000000000001	0	0.00810000000000022	0	0.0234000000000001	0	4.2885	2.1483	0.0135	0	1.4409	0	0.5643	0	NA	4.2885	NA	0.0054	0.0063	0.1314	0.5643	1.4409	NA	0.0135	NA
2019	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0288000000000004	0	0.000899999999999901	0	0.0287999999999999	0	4.2597	2.1726	0.018	0	1.4418	0	0.5931	0	NA	4.2597	NA	0.0054	0.0072	0.1251	0.5931	1.4418	NA	0.018	NA
2020	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0225	0	0.00990000000000002	0	0.0117	0	4.2372	2.196	0.0171	0	1.4517	0	0.6048	0	NA	4.2372	NA	0.0054	0.0072	0.1269	0.6048	1.4517	NA	0.0171	NA
2021	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999992	0	0.00180000000000002	0	0	0	4.2345	2.2014	0.0144	0	1.4535	0	0.6039	0	NA	4.2345	NA	0.0063	0.0144	0.1233	0.6039	1.4535	NA	0.0144	NA
2022	45	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0152999999999999	0	0.0144	0	0.0234	0	4.2192	2.2149	0.0162	0	1.4679	0	0.6273	0	NA	4.2192	NA	0.0063	0.0117	0.1017	0.6273	1.4679	NA	0.0162	NA
2013	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	22.9752	2.0979	0	0	0.0729	0	2.0178	0	NA	22.9752	NA	NA	NA	0.0072	2.0178	0.0729	NA	NA	NA
2014	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.104400000000002	0	0.00360000000000001	0	0.0999000000000003	0	22.8708	2.2023	0	0	0.0765	0	2.1177	0	NA	22.8708	NA	NA	NA	0.0081	2.1177	0.0765	NA	NA	NA
2015	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.440999999999999	0	0.00269999999999999	0	0.4365	0	22.4298	2.6433	0	0	0.0792	0	2.5542	0	NA	22.4298	NA	NA	NA	0.0099	2.5542	0.0792	NA	NA	NA
2016	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0738000000000021	0	0.00180000000000001	0	0.0792000000000002	0	22.356	2.7171	0	0	0.081	0	2.6334	0	NA	22.356	NA	NA	NA	0.0027	2.6334	0.081	NA	NA	NA
2017	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.223200000000002	0	0	0	0.0009	22.5792	2.4939	0	0	0.081	0	2.4111	0.0009	NA	22.5792	NA	NA	NA	0.0009	2.4111	0.081	NA	NA	0.0009
2018	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0260999999999996	0	0	0	0.0270000000000001	0	22.5531	2.52	0	0	0.081	0	2.4381	0.0009	NA	22.5531	NA	NA	NA	NA	2.4381	0.081	NA	NA	0.0009
2019	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0738000000000021	0	0	0	0.0737999999999999	0	22.4793	2.5938	0	0	0.081	0	2.5119	0	NA	22.4793	NA	NA	NA	0.0009	2.5119	0.081	NA	NA	NA
2020	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1935	0	0	0	0.1926	0	22.2858	2.7873	0	0	0.081	0	2.7045	0	NA	22.2858	NA	NA	NA	0.0018	2.7045	0.081	NA	NA	NA
2021	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.187199999999997	0	0	0	0.1872	0	22.0986	2.9745	0	0	0.081	0	2.8917	0	NA	22.0986	NA	NA	NA	0.0018	2.8917	0.081	NA	NA	NA
2022	46	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.223200000000002	0	0	0	0.189	0.0279	21.8754	3.1977	0	0	0.081	0	3.0807	0.0279	NA	21.8754	NA	NA	0.0036	0.0045	3.0807	0.081	NA	NA	0.0279
2013	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	20.7342	4.3335	0.0324	0	0.072	0	3.8583	0.0144	NA	20.7342	0.0009	NA	NA	0.3879	3.8583	0.072	NA	0.0324	0.0144
2014	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00809999999999889	0	0.0054	0	0.0314999999999999	0.0009	20.7261	4.3578	0.0162	0	0.0774	0	3.8898	0.0153	NA	20.7261	0.0009	NA	NA	0.3744	3.8898	0.0774	NA	0.0162	0.0153
2015	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0935999999999986	0	0.00270000000000001	0	0.0972000000000004	0.0054	20.6325	4.4541	0.0135	0	0.0801	0	3.987	0.0207	NA	20.6325	0.0009	NA	NA	0.3654	3.987	0.0801	NA	0.0135	0.0207
2016	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0152999999999999	0.00269999999999999	0	0	0.0045	20.6478	4.4388	0.0135	0	0.0828	0	3.9609	0.0252	NA	20.6478	0.0009	NA	NA	0.369	3.9609	0.0828	NA	0.0135	0.0252
2017	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.161099999999998	0.000899999999999998	0	0	0.000899999999999998	20.8089	4.2777	0.0135	0	0.0837	0	3.8097	0.0261	NA	20.8089	0.0009	NA	NA	0.3573	3.8097	0.0837	NA	0.0135	0.0261
2018	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.252899999999997	0	0.0162	0	0.2286	0.0027	20.556	4.5297	0.0144	0	0.0999	0	4.0383	0.0288	NA	20.556	NA	NA	NA	0.3627	4.0383	0.0999	NA	0.0144	0.0288
2019	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.321300000000001	0	0	0	0.2754	0	20.2347	4.8528	0.0126	0	0.0999	0	4.3137	0.027	NA	20.2347	NA	NA	NA	0.4122	4.3137	0.0999	NA	0.0126	0.027
2020	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1233	0	0.000899999999999998	0	0.1143	0	20.1114	4.9788	0.0099	0	0.1008	0	4.428	0.0216	NA	20.1114	NA	NA	NA	0.4284	4.428	0.1008	NA	0.0099	0.0216
2021	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1035	0	0	0	0.0720000000000001	0.0045	20.0079	5.076	0.0162	0	0.1008	0	4.5	0.0261	NA	20.0079	NA	NA	0.0117	0.4374	4.5	0.1008	NA	0.0162	0.0261
2022	47	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.131399999999999	0	0	0	0.2979	0.0036	19.8765	5.1831	0.0405	0	0.1008	0	4.7979	0.0297	NA	19.8765	NA	NA	NA	0.2547	4.7979	0.1008	NA	0.0405	0.0297
2013	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	23.6448	1.4553	0	0	0	0	1.3518	0	NA	23.6448	NA	NA	0.0018	0.1017	1.3518	NA	NA	NA	NA
2014	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0288000000000004	0	0	0	0	23.6736	1.4265	0	0	0	0	1.3104	0	NA	23.6736	NA	NA	0.0018	0.1143	1.3104	NA	NA	NA	NA
2015	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0107999999999997	0	0	0	0	23.6844	1.4157	0	0	0	0	1.2915	0	NA	23.6844	NA	NA	NA	0.1242	1.2915	NA	NA	NA	NA
2016	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0.0126000000000002	0	23.6844	1.4157	0	0	0	0	1.3041	0	NA	23.6844	NA	NA	NA	0.1116	1.3041	NA	NA	NA	NA
2017	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0125999999999991	0	0	0	0.0215999999999998	0	23.6718	1.4157	0.0126	0	0	0	1.3257	0	NA	23.6718	NA	NA	NA	0.09	1.3257	NA	NA	0.0126	NA
2018	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.034200000000002	0	0	0	0.0441	0	23.6376	1.4445	0.018	0	0	0	1.3698	0	NA	23.6376	NA	NA	NA	0.0747	1.3698	NA	NA	0.018	NA
2019	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00539999999999807	0	0	0	0	0	23.6322	1.449	0.0189	0	0	0	1.3698	0	NA	23.6322	NA	NA	NA	0.0792	1.3698	NA	NA	0.0189	NA
2020	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0135000000000005	0	0	0	0	0	23.6187	1.4589	0.0225	0	0	0	1.359	0	NA	23.6187	NA	NA	0.0054	0.0945	1.359	NA	NA	0.0225	NA
2021	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00450000000000017	0	0	0	0	23.6232	1.4544	0.0225	0	0	0	1.3464	0	NA	23.6232	NA	NA	0.0153	0.0927	1.3464	NA	NA	0.0225	NA
2022	48	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0324000000000026	0	0	0	0.0935999999999999	0	23.5908	1.4877	0.0216	0	0	0	1.44	0	NA	23.5908	NA	NA	NA	0.0477	1.44	NA	NA	0.0216	NA
2013	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.9093	0.1908	0	0	0	0	0.1782	0	NA	24.9093	NA	NA	NA	0.0126	0.1782	NA	NA	NA	NA
2014	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0188999999999986	0	0	0	0.0189	0	24.8904	0.2097	0	0	0	0	0.1971	0	NA	24.8904	NA	NA	NA	0.0126	0.1971	NA	NA	NA	NA
2015	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0215999999999994	0	0	0	0	24.912	0.1881	0	0	0	0	0.1755	0	NA	24.912	NA	NA	NA	0.0126	0.1755	NA	NA	NA	NA
2016	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00359999999999872	0	0	0	0.0045	0	24.9084	0.1917	0	0	0	0	0.18	0	NA	24.9084	NA	NA	NA	0.0117	0.18	NA	NA	NA	NA
2017	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0243000000000002	0	0	0	0	24.9327	0.1674	0	0	0	0	0.1557	0	NA	24.9327	NA	NA	NA	0.0117	0.1557	NA	NA	NA	NA
2018	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0.0297	0	24.9021	0.198	0	0	0	0	0.1854	0	NA	24.9021	NA	NA	NA	0.0126	0.1854	NA	NA	NA	NA
2019	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0234000000000023	0	0	0	0.0234	0	24.8787	0.2214	0	0	0	0	0.2088	0	NA	24.8787	NA	NA	NA	0.0126	0.2088	NA	NA	NA	NA
2020	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00359999999999872	0	0	0	0.0045	0	24.8751	0.225	0	0	0	0	0.2133	0	NA	24.8751	NA	NA	NA	0.0117	0.2133	NA	NA	NA	NA
2021	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0215999999999994	0	0	0	0.0207	0	24.8535	0.2466	0	0	0	0	0.234	0	NA	24.8535	NA	NA	NA	0.0126	0.234	NA	NA	NA	NA
2022	49	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0837000000000003	0	0	0	0.0918	0	24.7698	0.3303	0	0	0	0	0.3258	0	NA	24.7698	NA	NA	NA	0.0045	0.3258	NA	NA	NA	NA
2013	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.0975	1.0026	0	0	0.0495	0	0.9108	0	NA	24.0975	NA	NA	NA	0.0423	0.9108	0.0495	NA	NA	NA
2014	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0315000000000012	0	0.0018	0	0.0351	0	24.066	1.0341	0	0	0.0513	0	0.9459	0	NA	24.066	NA	NA	NA	0.0369	0.9459	0.0513	NA	NA	NA
2015	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.116099999999999	0	0	0	0.144	0	23.9499	1.1502	0	0	0.0513	0	1.0899	0	NA	23.9499	NA	NA	NA	0.009	1.0899	0.0513	NA	NA	NA
2016	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0566999999999993	0	0	0	0.0558000000000001	0	23.8932	1.2069	0	0	0.0513	0	1.1457	0	NA	23.8932	NA	NA	NA	0.0099	1.1457	0.0513	NA	NA	NA
2017	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0882000000000005	0	0	0	0.0819000000000001	0	23.805	1.2951	0	0	0.0513	0	1.2276	0	NA	23.805	NA	NA	NA	0.0162	1.2276	0.0513	NA	NA	NA
2018	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999997902	0.0054	0	0	0	23.8059	1.2942	0	0	0.0567	0	1.2195	0	NA	23.8059	NA	NA	NA	0.018	1.2195	0.0567	NA	NA	NA
2019	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0108000000000033	0	0	0	0	23.8167	1.2834	0	0	0.0567	0	1.2096	0	NA	23.8167	NA	NA	NA	0.0171	1.2096	0.0567	NA	NA	NA
2020	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0567000000000029	0	0	0	0.0449999999999999	0	23.76	1.3401	0	0	0.0567	0	1.2546	0	NA	23.76	NA	NA	NA	0.0288	1.2546	0.0567	NA	NA	NA
2021	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.040499999999998	0	0	0	0.036	0	23.7195	1.3806	0	0	0.0567	0	1.2906	0	NA	23.7195	NA	NA	NA	0.0333	1.2906	0.0567	NA	NA	NA
2022	50	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0711000000000013	0	0.0018	0	0.0702	0.0054	23.6484	1.4517	0	0	0.0585	0	1.3608	0.0054	NA	23.6484	NA	NA	NA	0.027	1.3608	0.0585	NA	NA	0.0054
2013	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.3981	0.693	0.009	0	0	0	0.6552	0	NA	24.3981	NA	NA	NA	0.0378	0.6552	NA	NA	0.009	NA
2014	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0233999999999988	0	0	0	0.0216	0	24.3747	0.7164	0.009	0	0	0	0.6768	0	NA	24.3747	NA	NA	NA	0.0396	0.6768	NA	NA	0.009	NA
2015	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0261000000000031	0	0	0	0.027	0	24.3486	0.7425	0.009	0	0	0	0.7038	0	NA	24.3486	NA	NA	NA	0.0387	0.7038	NA	NA	0.009	NA
2016	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0593999999999966	0	0	0	0.0531	0.0009	24.2892	0.8019	0.009	0	0	0	0.7569	0.0009	NA	24.2892	NA	NA	NA	0.0441	0.7569	NA	NA	0.009	0.0009
2017	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0711000000000013	0	0	0	0.0756	0	24.2181	0.8766	0.0054	0	0	0	0.8325	0.0009	NA	24.2181	NA	0.0027	NA	0.0405	0.8325	NA	NA	0.0054	0.0009
2018	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.067499999999999	0	0	0	0.0701999999999999	0	24.1506	0.9441	0.0054	0	0	0	0.9027	0	NA	24.1506	NA	0.0027	NA	0.0387	0.9027	NA	NA	0.0054	NA
2019	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0152999999999999	0	0	0	0.0153	0	24.1353	0.9585	0.0063	0	0	0	0.918	0	NA	24.1353	NA	0.0018	NA	0.0387	0.918	NA	NA	0.0063	NA
2020	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0261000000000031	0	0	0	0.027	0	24.1092	0.9873	0.0036	0	0	0	0.945	0	NA	24.1092	NA	0.0036	NA	0.0387	0.945	NA	NA	0.0036	NA
2021	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0377999999999972	0	0	0	0.0144	0	24.0714	1.0251	0.0036	0	0	0	0.9594	0	NA	24.0714	NA	0.0036	NA	0.0621	0.9594	NA	NA	0.0036	NA
2022	51	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0801000000000016	0	0	0	0.1152	0	23.9913	1.1007	0.0081	0	0	0	1.0746	0	NA	23.9913	NA	NA	NA	0.0261	1.0746	NA	NA	0.0081	NA
2013	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	21.2949	0.8424	0.0117	0	0	0	0.6759	0	NA	21.2949	NA	0.0045	0.0756	0.0864	0.6759	NA	NA	0.0117	NA
2014	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0180000000000007	0	0	0	0	21.3129	0.8262	0.0099	0	0	0	0.6561	0	NA	21.3129	NA	0.0045	0.0621	0.1035	0.6561	NA	NA	0.0099	NA
2015	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00629999999999953	0	0	0	0	0	21.3066	0.8316	0.0108	0	0	0	0.6093	0	NA	21.3066	NA	0.0045	0.0774	0.1404	0.6093	NA	NA	0.0108	NA
2016	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00809999999999889	0	0	0.00270000000000004	0	21.3147	0.8244	0.0099	0	0	0	0.612	0	NA	21.3147	NA	0.0045	0.0792	0.1287	0.612	NA	NA	0.0099	NA
2017	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0954000000000015	0	0	0	0	21.4101	0.7281	0.0108	0	0	0	0.5472	0	NA	21.4101	NA	0.0045	0.0729	0.1035	0.5472	NA	NA	0.0108	NA
2018	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.047699999999999	0	0	0	0.0486	0	21.3624	0.7749	0.0117	0	0	0	0.5958	0	NA	21.3624	NA	0.0036	0.0702	0.1053	0.5958	NA	NA	0.0117	NA
2019	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0485999999999969	0	0	0	0	21.411	0.7263	0.0117	0	0	0	0.5517	0	NA	21.411	NA	0.0036	0.0675	0.1035	0.5517	NA	NA	0.0117	NA
2020	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00720000000000098	0	0	0	0	21.4182	0.7182	0.0126	0	0	0	0.5319	0	NA	21.4182	NA	0.0027	0.0639	0.1197	0.5319	NA	NA	0.0126	NA
2021	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0215999999999994	0	0	0	0	21.4398	0.693	0.0162	0	0	0	0.4482	0	NA	21.4398	NA	0.0036	0.0639	0.1773	0.4482	NA	NA	0.0162	NA
2022	52	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0260999999999996	0	0	0	0.1341	0	21.4137	0.72	0.0153	0	0	0	0.5823	0	NA	21.4137	NA	0.0063	0.0405	0.0909	0.5823	NA	NA	0.0153	NA
2013	53	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	15.8022	2.7711	0	0	0	0	2.5299	0	NA	15.8022	NA	0.018	0.0549	0.1683	2.5299	NA	NA	NA	NA
2014	53	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0567000000000011	0	0	0	0	15.8589	2.7144	0	0	0	0	2.4588	0	NA	15.8589	NA	0.0189	0.0333	0.2034	2.4588	NA	NA	NA	NA
